id	parent	user	user_role	time	last_time	text	reply_count	is_deleted	deleted_by	deleted_at	can_edit	can_moderate	can_delete	actions	target	replies	subscriptions	is_pinned	pinned_by	pinned_at	is_staff_replied	is_reported	attachments	thread	submission	edited_by	edited_at	epic_count	abuse_count	vote	translations 
321323	None	24486790	student	2017-01-03T20:52:06Z	2017-01-03T20:52:06Z	<p>Намудрили с формулировкой задания. Подсказка тем кто не понял : Cookies.</p>	0	False	None	None	False	False	False	{'vote': True}	31356	[]	['31-31-321323']	False	None	None	False	False	[]	default	None	None	None	1	3	31-321323	{}
321264	None	26008615	student	2017-01-03T19:23:49Z	2017-03-18T10:18:25Z	<p>Решил в 6 строк. </p><p>На Python 3.5  получилось в 5 строк, поскольку не потребовалось предварительное объявление переменной. </p>	4	False	None	None	False	False	False	{'vote': True}	12763	[321643, 321736, 321876, 358216]	['31-31-321264']	False	None	None	False	False	[]	default	None	None	None	0	3	31-321264	{}
321157	None	19272352	student	2017-01-03T16:04:01Z	2018-09-18T10:40:50Z	<p>самое дибильное задание не понятно что тут делать может кто обьяснит </p>	3	False	None	None	False	False	False	{'vote': True}	40000	[323537, 324232, 698916]	['31-31-321157']	False	None	None	False	False	[]	default	None	None	None	0	8	31-321157	{}
321130	None	15993179	student	2017-01-03T15:23:02Z	2017-01-03T15:23:02Z	<p>Прошу уточнить, что мы будем разрабатывать: web-сервер или сервис? Насколько я понимаю, сервер - это программа, выполняющие запросы программ-клиентов (обычно на других компьютерах), а сервис (служба) это программа без оболочки (интерфейса), стартующая обычно при запуске Windows.</p>	0	False	None	None	False	False	False	{'vote': True}	54119	[]	['31-31-321130']	False	None	None	False	False	[]	default	None	None	None	6	2	31-321130	{}
320839	None	448580	student	2017-01-02T22:32:12Z	2017-01-02T22:32:12Z	"<p>The correct answer is the following</p><p>"":%s/&lt;what_we_are_looking&gt;/&lt;what_should_be_inserted&gt;/&lt;flags (g, c)&gt;""</p>"	0	False	None	None	False	False	False	{'vote': True}	13603	[]	['31-31-320839']	False	None	None	False	False	[]	default	None	None	None	2	3	31-320839	{}
320682	None	25547667	student	2017-01-02T15:25:47Z	2017-01-02T15:25:47Z	<p>2016-11-28 18:46:55<br>Control sum: 960<br></p>	0	False	None	None	False	False	False	{'vote': True}	12178	[]	['31-31-320682']	False	None	None	False	False	[]	default	None	None	None	0	8	31-320682	{}
320657	242603	13236922	student	2017-01-02T13:55:49Z	2017-01-02T13:55:49Z	<b>@Nikolai_Shamanovich</b> незачем так преувеличивать..	0	False	None	None	False	False	False	{'vote': True}	20732	[]	['31-31-242603']	False	None	None	False	False	[]	default	None	None	None	4	5	31-320657	{}
320660	None	26008615	student	2017-01-02T14:05:13Z	2017-01-02T14:05:13Z	<p>Такое впечатление, что урок математики, а не программирования. </p>	0	False	None	None	False	False	False	{'vote': True}	11761	[]	['31-31-320660']	False	None	None	False	False	[]	default	None	None	None	4	12	31-320660	{}
320571	None	25692110	student	2017-01-02T10:58:02Z	2017-01-02T10:58:02Z	<p>Можно добавить:</p><p><b>Удаленное выполнение команды:</b></p><p></p><pre><code>ssh quiz@10.31.2.1 cat /srv/files_on_server/secret &gt; /home/quiz/secret</code></pre> <span>Все знания для выполнения данной команды были даны в ранее.  Достаточно собрать все воедино!</span><div><span>Успехов всем! </span></div>	0	False	None	None	False	False	False	{'vote': True}	14787	[]	['31-31-320571']	False	None	None	False	False	[]	default	None	None	None	0	2	31-320571	{}
320118	None	26008615	student	2016-12-31T19:37:36Z	2016-12-31T19:37:36Z	<p>бредовое задание. </p>	0	False	None	None	False	False	False	{'vote': True}	11676	[]	['31-31-320118']	False	None	None	False	False	[]	default	None	None	None	5	13	31-320118	{}
320121	None	26008615	student	2016-12-31T19:40:59Z	2017-01-04T17:00:15Z	<p>еще одно бредовое задание. урок математики </p>	3	False	None	None	False	False	False	{'vote': True}	6539	[321731, 321732, 321751]	['31-31-320121']	False	None	None	False	False	[]	default	None	None	None	0	2	31-320121	{}
320092	None	22757396	student	2016-12-31T18:05:08Z	2016-12-31T18:05:08Z	"<img src=""https://ucarecdn.com/7156a2d8-bde6-4ab3-9438-423189667bfe/""><p><br></p>"	0	False	None	None	False	False	False	{'vote': True}	32244	[]	['31-31-320092']	False	None	None	False	False	[]	default	None	None	None	0	3	31-320092	"{'text': {'ru': '<img src = ""https://ucarecdn.com/7156a2d8-bde6-4ab3-9438-423189667bfe/""> <p> <br> </ p>'}}"
319697	None	22757396	student	2016-12-30T12:29:43Z	2016-12-30T12:29:43Z	"<p>Замечание по синтаксису R: все операторы в блоке либо разделяються знаком "";"" , либо пишуться с новой строки.  Наверное, это должна была быть первая фраза, первого видео из этого курса?</p>"	0	False	None	None	False	False	False	{'vote': True}	32206	[]	['31-31-319697']	False	None	None	False	False	[]	default	None	None	None	0	3	31-319697	{}
319519	None	25595530	student	2016-12-29T22:16:59Z	2016-12-29T22:16:59Z	<p>Я написал програму которая здаровается с вами и подкалывает я просто угарал</p><p><br></p>	0	False	None	None	False	False	False	{'vote': True}	12062	[]	['31-31-319519']	False	None	None	False	False	[]	default	None	None	None	5	3	31-319519	{}
319452	None	22757396	student	2016-12-29T17:52:01Z	2016-12-29T17:52:01Z	<p>Подсказки<br>Тему подзабросили ведущие, так что вот несколько путеводных звездочек:<br>1) перед началом работы все новые вектора и переменные должны существовать (проинициализированы) <br>хотя бы и так ...&lt;- c() иначе сервер не примет работу (в RStudio прокатит).<br>2) Довольно недвусмысленно в условии задачи говорится, что AirPassengers - это обычный линейный вектор, значит все остальное про него лишняя (ненужная) информация.<br>3) Не можете сделать перебор в цикле по одномерному вектору(массиву)- вам прямая дорога на курс Алгоритмы или Основы программирования, ибо дальше вы не пройдете.<br>4) Простейший способ добавления новых элементов в вектор (append):<br>vector&lt;-c(vector, new_element).</p>	0	False	None	None	False	False	False	{'vote': True}	32202	[]	['31-31-319452']	False	None	None	False	False	[]	default	None	None	None	16	11	31-319452	{}
319360	None	15968099	student	2016-12-29T13:18:35Z	2016-12-29T13:18:35Z	<p>для кого эти лекции? новички - не тратьте время ..... это для продвинутых курс</p>	0	False	None	None	False	False	False	{'vote': True}	44784	[]	['31-31-319360']	False	None	None	False	False	[]	default	None	None	None	0	3	31-319360	{}
319303	None	19825514	student	2016-12-29T10:10:06Z	2017-02-28T14:32:12Z	"<p></p><div><div><p>$ find main -name ""*.py"" -exec dirname {} \; | sed 's/\.\///g' | sort | uniq<br></p></div><div><br></div><div></div></div><div><div><br></div></div><br><p></p>"	2	False	None	None	False	False	False	{'vote': True}	100050	[319304, 348465]	['31-31-319303']	False	None	None	False	False	[]	default	None	None	None	7	5	31-319303	"{'text': {'ru': '<p> </ p> <div> <div> <p> $ find main -name ""* .py"" -exec dirname {} \\; | sed \'s /\\.///// g\' | сортировать | уник <br> </ p> </ DIV> <DIV> <br> </ DIV> <DIV> </ DIV> </ DIV> <DIV> <DIV> <br> </ DIV> </ DIV> <br> <p> </ p>'}}"
319308	None	15424874	student	2016-12-29T10:24:03Z	2017-12-04T03:48:38Z	<p>по сути своей, задача для 3его класса))</p>	2	False	None	None	False	False	False	{'vote': True}	132204	[393982, 501448]	['31-31-319308']	False	None	None	False	False	[]	default	None	None	None	2	3	31-319308	{}
319317	None	19389770	student	2016-12-29T11:08:52Z	2017-02-13T11:33:58Z	<p>Что за bind() ? Что за send to() ? На каком  это языке программирования? Или вообще на чём? Ранее в лекциях разве рассматривались эти команды? Вводный курс, ага.<br></p>	1	False	None	None	False	False	False	{'vote': True}	40062	[340552]	['31-31-319317']	False	None	None	False	False	[]	default	None	None	None	2	2	31-319317	{}
319297	None	25489912	student	2016-12-29T09:53:22Z	2016-12-29T09:53:22Z	<p>Реально простая. С ходу формулу написала и получилось ))</p>	0	False	None	None	False	False	False	{'vote': True}	37994	[]	['31-31-319297']	False	None	None	False	False	[]	default	None	None	None	1	3	31-319297	{}
319065	None	22757396	student	2016-12-28T19:13:56Z	2016-12-28T19:13:56Z	<p>А почему так много людей налегают на print? это типа признак профи?</p>	0	False	None	None	False	False	False	{'vote': True}	32031	[]	['31-31-319065']	False	None	None	False	False	[]	default	None	None	None	3	2	31-319065	{}
318781	None	19246879	student	2016-12-28T07:56:03Z	2016-12-28T07:56:03Z	<p>В одну строку </p>	0	False	None	None	False	False	False	{'vote': True}	33540	[]	['31-31-318781']	False	None	None	False	False	[]	default	None	None	None	0	5	31-318781	{}
318684	None	25810801	student	2016-12-27T22:48:19Z	2016-12-28T09:09:42Z	<p></p><pre>Failed test #5. Wrong answer.Пишет не правильный ответ, хотя тест делал, всегда всё првильно, вот код, что не так?<br><pre><code>#include &lt;iostream&gt;<br>using namespace std;<br>int main() {<br>  int v = 0;<br>  int t = 0;<br>  cin &gt;&gt; v &gt;&gt; t;<br>  cout &lt;&lt; (v * t + 109) % 109;<br>    return 0;<br>}<br><br><pre><code></code></pre></code></pre><pre><code></code></pre></pre><br><p></p>	1	False	None	None	False	False	False	{'vote': True}	37997	[318807]	['31-31-318684']	False	None	None	True	False	[]	default	None	None	None	0	2	31-318684	{}
318660	None	19825514	student	2016-12-27T21:41:50Z	2018-07-21T17:26:51Z	<p>И опять я напишу, что задача на графы, а не на исключения...</p>	2	False	None	None	False	False	False	{'vote': True}	99005	[424894, 649437]	['31-31-318660']	False	None	None	False	False	[]	default	None	None	None	34	5	31-318660	{}
318277	None	19492224	student	2016-12-27T00:57:35Z	2016-12-27T00:57:35Z	<p>Какой отвратительный урок! трати много времени, а пользы 0!</p>	0	False	None	None	False	False	False	{'vote': True}	2825	[]	['31-31-318277']	False	None	None	False	False	[]	default	None	None	None	3	7	31-318277	{}
318240	None	22757396	student	2016-12-26T21:17:12Z	2016-12-26T21:17:12Z	<p>Ой, ну прямо бальзам на душу... Экзотика на экзотике. А думал ведь раньше, что опять какую-нибудь си-подобную шнягу подкинут.</p>	0	False	None	None	False	False	False	{'vote': True}	31961	[]	['31-31-318240']	False	None	None	False	False	[]	default	None	None	None	2	2	31-318240	{}
317949	None	16397504	student	2016-12-26T12:42:22Z	2018-06-26T09:25:58Z	<p>как-то так..)<br></p>	10	False	None	None	False	False	False	{'vote': True}	12768	[445482, 445561, 450647, 481397, 487255, 492295, 499261, 557563, 627262, 627557]	['31-31-317949']	False	None	None	False	False	[]	solutions	20487758	None	None	49	8	31-317949	{}
317875	315263	19389770	student	2016-12-26T09:26:02Z	2016-12-26T09:26:02Z	<b>@Евгения_Федотова</b>   Во-первых, вы путаете тёплое с мягким. Человек который  раньше не сталкивался с теорией вероятности/перестановками, никогда не решит задачу про fish, rat, bird (эту первое, что пришлом мне в голову) используя лишь материал лекций. <br>Во-вторых, после 2k знаний сразу видно, где преподаватель особо не парится=). Просто есть чем сравнить.<br>Ну, а в третьих меня утомил наш чатик, так что дискуссию на этом заканчиваю. Dixi.<br>	0	False	None	None	False	False	False	{'vote': True}	130453	[]	['31-31-315263']	False	None	None	False	False	[]	default	None	None	None	3	2	31-317875	{}
317869	315263	21659406	student	2016-12-26T09:11:29Z	2016-12-26T09:11:29Z	<b>@Деминский_Владимир</b> лектор объясняет так, что поймет даже пристарелая училка русского языка после бутылочки вина. Попробуйте изучить этот материтал по классическим учебникам. Имхо, усвоится столько же, но времени уйдет на порядки больше.<br>К тому же, все что мне требовалось для решения задач, было рассказано в лекциях. Корявых объяснений я не видела. Упрощенные - да, но ведь курс расчитан на не математиков.<br>	0	False	None	None	False	False	False	{'vote': True}	130453	[]	['31-31-315263']	False	None	None	False	False	[]	default	None	None	None	2	2	31-317869	{}
317839	289064	18544125	student	2016-12-26T08:18:59Z	2016-12-26T08:18:59Z	<b>@Maksim_Sialitski</b> это явная подсказка!	0	False	None	None	False	False	False	{'vote': True}	101606	[]	['31-31-289064']	False	None	None	False	False	[]	default	None	None	None	0	9	31-317839	{}
317674	None	25537694	student	2016-12-25T21:00:55Z	2018-06-05T09:31:46Z	"<p>#Деление<br>a = int(input(""Введите делимое: ""))<br>b = int(input(""Введите делитель: ""))<br>if b != 0 and a != 0:<br>    print(a / b)<br>else:<br>    print(""Деление на ноль невозможно"")<br>    if a == 0:<br>        int(input(""Повторите введение делимого: ""))<br>        if a == 0:<br>            print(""ТУТ РУССКИМИ БУКВАМИ СУКА НАПИСАНО, ЧТО НУЖНО НЕ ИСПОЛЬЗОВАТЬ НОЛЬ БЛЯТЬ"")<br>        else:<br>            print(a / b)<br>    elif b == 0:<br>        int(input(""Повторите введение делителя: ""))<br>        if b == 0:<br>            print(""ТУТ РУССКИМИ БУКВАМИ СУКА НАПИСАНО, ЧТО НУЖНО НЕ ИСПОЛЬЗОВАТЬ НОЛЬ БЛЯТЬ"")<br>        else:<br>            print(a / b)<br>    else:<br>        print(""Повторите введение делимого и делителя"")<br>        int(input(""Повторите введение делимого: ""))<br>        if a == 0:<br>            print(""ТУТ РУССКИМИ БУКВАМИ СУКА НАПИСАНО, ЧТО НУЖНО НЕ ИСПОЛЬЗОВАТЬ НОЛЬ БЛЯТЬ"")<br>        else:<br>            int(input(""Повторите введение делителя: ""))<br>            if b == 0:<br>                print(""ТУТ РУССКИМИ БУКВАМИ СУКА НАПИСАНО, ЧТО НУЖНО НЕ ИСПОЛЬЗОВАТЬ НОЛЬ БЛЯТЬ"")<br>            else:<br>                print(a / b)<br><br>Когда психанул не по детски)</p>"	1	False	None	None	False	False	False	{'vote': True}	12076	[611828]	['31-31-317674']	False	None	None	False	False	[]	default	None	None	None	11	20	31-317674	{}
317576	None	24123303	student	2016-12-25T18:36:01Z	2016-12-25T18:36:01Z	<p>фух! легкотня!!!!по сравнению с прошлой!</p>	0	False	None	None	False	False	False	{'vote': True}	37994	[]	['31-31-317576']	False	None	None	False	False	[]	default	None	None	None	2	4	31-317576	{}
317230	None	19389770	student	2016-12-25T08:37:21Z	2016-12-25T08:37:21Z	<p>Отвратительное объяснение<br></p>	0	False	None	None	False	False	False	{'vote': True}	67176	[]	['31-31-317230']	False	None	None	False	False	[]	default	None	None	None	37	11	31-317230	{}
317092	55160	22757396	student	2016-12-24T21:14:03Z	2016-12-24T21:14:03Z	"<p>Обобщаем. Для статейки эта модель пойдет. ""Нужны дополнительные исследования..."" Для заказчика- выброшенные на ветер бабки.</p>"	0	False	None	None	False	False	False	{'vote': True}	22104	[]	['31-31-55160']	False	None	None	False	False	[]	default	None	None	None	0	5	31-317092	{}
316833	None	25551479	student	2016-12-24T11:31:35Z	2016-12-24T11:31:35Z	Из основного тригонометрического тожедества находим соs, он равен 0,6<br>Не стоит забывать определить знак. Из условия видим, что соs находится во второй четверти( из окружности) и получается, что cos=-0,6	0	False	None	None	False	False	False	{'vote': True}	77923	[]	['31-31-316833']	False	None	None	False	False	[]	default	None	None	None	2	2	31-316833	{}
316777	280482	25590163	student	2016-12-24T08:39:11Z	2016-12-24T08:39:11Z	Разделили значение уровня значимости р (в конкретгом случае 0.05) на количество необходим ых попарных сравнений. Так как у нас 3 сравниваються группы, то это значение будет равно n*(n-1)/2, что равно 3*2/2=3. Вот и получили новый уровень знаимости равный примерно 0.017	0	False	None	None	False	False	False	{'vote': True}	18577	[]	['31-31-280482']	False	None	None	False	False	[]	default	None	None	None	8	2	31-316777	{}
316578	189454	165825	student	2016-12-23T16:47:03Z	2016-12-23T16:47:03Z	<p><b>@Dmytro_Khodan</b><span> я имею в виду нельзя же просто дать сами тесты, ибо тогда можно просто подогнать решение под ответ</span><br></p>	0	False	None	None	False	False	False	{'vote': True}	39717	[]	['31-31-189454']	False	None	None	False	False	[]	default	None	None	None	6	8	31-316578	{}
316492	None	25548079	student	2016-12-23T13:49:27Z	2016-12-23T13:49:27Z	<p>Я зачетно поржал над потугами разъяснить о том, создатели Java для описания классов, не стали придумывать что-то иное а просто создали соответствующий для этого класс... Прибегали из соседнего кабинета узнать что за комедию я смотрю...</p>	0	False	None	None	False	False	False	{'vote': True}	35895	[]	['31-31-316492']	False	None	None	False	False	[]	default	None	None	None	1	5	31-316492	{}
316242	315806	18862422	student	2016-12-23T02:03:36Z	2016-12-23T02:03:36Z	<b>@Alexandr_Tyden</b> помогите решить	0	False	None	None	False	False	False	{'vote': True}	14868	[]	['31-31-315806']	False	None	None	False	False	[]	default	None	None	None	0	2	31-316242	{}
316210	160217	16491276	student	2016-12-22T22:08:12Z	2016-12-22T22:08:12Z	"<p><b>@Арсений_Конохов</b> </p><p>не, вам не за что извиняться. я то уж тем более не в обиде.</p><p>единственное, я не согласен с ""не остановит"". гну/линукс комьюнити не в том положении, чтобы возводить стены вокруг себя, новобранцев надо холить, я считаю : ]</p> "	0	False	None	None	False	False	False	{'vote': True}	13367	[]	['31-31-160217']	False	None	None	False	False	[]	default	None	None	None	1	2	31-316210	{}
316196	189454	3216345	student	2016-12-22T21:29:42Z	2016-12-22T21:29:42Z	<b>@Rinat_Gumarov</b> ну а для чего тогда они вообще пишутся??!!	0	False	None	None	False	False	False	{'vote': True}	39717	[]	['31-31-189454']	False	None	None	False	False	[]	default	None	None	None	3	2	31-316196	{}
316141	None	22757396	student	2016-12-22T19:43:52Z	2018-07-31T12:37:32Z	<p>Долго не мог понять почему синоптики обещают солнце, а на улице льет. Почему трейдеры на Форексе долго не задерживаются и тд. А вона тут в чем дело - регрессионный анализ. Тащит нас назад в буквальном смысле этого слова. Ибо вместо ОДНОГО сомнительного утверждения, что новая точка ляжет на кривой там-то, по сути, делается сразу ТРИ сомнительных утверждения - 1) линейность сохранится 2) нормальность остатков сохранится 3) гомоскадентичность не измениться. Математически это означает увеличение ошибки прогнозирования в кубе... Никогда не дам свои бабки в управление. Спасибо вам за разъяснение)</p>	2	False	None	None	False	False	False	{'vote': True}	22051	[402522, 657274]	['31-31-316141']	False	None	None	False	False	[]	default	None	None	None	8	3	31-316141	{}
315811	None	25533864	student	2016-12-22T07:18:58Z	2017-02-14T08:27:28Z	Ошибочка в задании. <br>Ссылка https://stepik.org//library/234.html#chapter2<br>А в вариантах ответа только site.com	1	False	None	None	False	False	False	{'vote': True}	57391	[340957]	['31-31-315811']	False	None	None	False	False	[]	default	None	None	None	0	3	31-315811	{}
315650	None	24486790	student	2016-12-21T20:16:32Z	2016-12-21T20:16:32Z	<p>Ну ребят, я понимаю, вы биоинформатики, но многовато уже биологии.</p>	0	False	None	None	False	False	False	{'vote': True}	14723	[]	['31-31-315650']	False	None	None	False	False	[]	default	None	None	None	2	2	31-315650	{}
315613	None	21107112	student	2016-12-21T18:53:04Z	2017-07-06T14:12:16Z	<p>Прослушала 2й раз теорию и сразу подобрала 3 корректных варианта</p>	5	False	None	None	False	False	False	{'vote': True}	18447	[326397, 340784, 343273, 386806, 413145]	['31-31-315613']	False	None	None	False	False	[]	default	None	None	None	0	3	31-315613	{}
315605	None	4235314	student	2016-12-21T18:33:44Z	2016-12-21T18:33:44Z	<p>наверно самое простое задание за 2 курса по питону)<br></p>	0	False	None	None	False	False	False	{'vote': True}	99949	[]	['31-31-315605']	False	None	None	False	False	[]	default	None	None	None	7	11	31-315605	{}
315531	None	22854873	student	2016-12-21T16:34:20Z	2016-12-21T16:34:20Z	<p>я вообще не понимаю, как сделать это задание</p><p>а-4, с-2, в-3,д-1</p><p>что не так?</p>	0	False	None	None	False	False	False	{'vote': True}	18757	[]	['31-31-315531']	False	None	None	False	False	[]	default	None	None	None	0	3	31-315531	{}
315421	None	25460873	student	2016-12-21T12:41:31Z	2018-03-31T16:16:13Z	<p>* - подсмотрено в гугле, не по курсам, но удобно :)</p>	4	False	None	None	False	False	False	{'vote': True}	12777	[324763, 324777, 547183, 569495]	['31-31-315421']	False	None	None	False	False	[]	solutions	20313613	None	None	19	2	31-315421	{}
315408	315090	23007963	student	2016-12-21T12:09:22Z	2016-12-21T12:09:22Z	<b>@Данила_Соколенко</b>  Вы читали условия курса ? - вопрос был об этом , а публиковать решения просто запрещено. Если не читали, то теперь знаете.	0	False	None	None	False	False	False	{'vote': True}	6752	[]	['31-31-315090']	False	None	None	False	False	[]	default	None	None	None	0	2	31-315408	{}
315339	None	25517252	student	2016-12-21T09:51:29Z	2016-12-21T09:51:29Z	<p>КРУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУУТТТТТТТТТТТТТТТТТТТТТТТТТТТТТТТТТТТТТООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООООО!</p><p><br></p>	0	False	None	None	False	False	False	{'vote': True}	40400	[]	['31-31-315339']	False	None	None	False	False	[]	default	None	None	None	0	4	31-315339	{}
315237	None	25506603	student	2016-12-21T06:00:01Z	2016-12-21T06:00:01Z	<p>ssssaszxz<br></p>	0	False	None	None	False	False	False	{'vote': True}	40400	[]	['31-31-315237']	False	None	None	False	False	[]	default	None	None	None	0	3	31-315237	{}
315213	315090	23007963	student	2016-12-21T03:39:14Z	2016-12-21T03:39:14Z	<b>@Данила_Соколенко</b>  Вы читали условия курса ? Для чего публиковать решение, правильное оно или нет ?	0	False	None	None	False	False	False	{'vote': True}	6752	[]	['31-31-315090']	False	None	None	False	False	[]	default	None	None	None	0	2	31-315213	{}
315136	None	22757396	student	2016-12-20T20:24:21Z	2016-12-20T20:24:21Z	<p>Глядя на все эти графики а также неоднократно повторяющийся совет построить регресионную прямую на глаз невольно начинаешь думать о свойствах этого самого глаза весьма недурно ловить и минимизировать среднеквадратичное отклонение= невероятно быстрый вычислительный процесс. Особенно если сравнить с умножением двузначные числа в уме... Встроенные программы?</p>	0	False	None	None	False	False	False	{'vote': True}	21988	[]	['31-31-315136']	False	None	None	False	False	[]	default	None	None	None	5	3	31-315136	{}
315083	None	168208	student	2016-12-20T18:48:02Z	2016-12-20T18:48:02Z	<p>Наркомания какая-то<br></p>	0	False	None	None	False	False	False	{'vote': True}	66235	[]	['31-31-315083']	False	None	None	False	False	[]	default	None	None	None	4	4	31-315083	{}
314568	None	23616555	student	2016-12-19T17:34:37Z	2016-12-25T11:24:18Z	<p></p><p>Я конечно извиняюсь, но уже неудержался, достали! Эта тема конечно интересная и не простая и лектор хороший, да только информация в лекциях не полная по отношению к тестам. Как соотнести этивопросы в тестах, на сколько процентов, к содержанию нужной информации ввидео-лекциях? Это какое-то издевательство и не уважение!!! Думаешь, что туттолковый и содержательный курс, надеешься <b>быстро</b> найти ответы навопросы, а не чтоб искать ответы ещё где-то. Для чего сюда многие и пришли (кто-то конечно проверить себя). Тратишь время, а тут такое...г -о! Зачем такое делать?! Это вы для чего и кого делаете?! Вопросы в тестах должныхотя бы соответствовать содержанию информации из лекции, разве это не ясно!</p><br><p></p>	1	False	None	None	False	False	False	{'vote': True}	39937	[317302]	['31-31-314568']	False	None	None	False	False	[]	default	None	None	None	28	7	31-314568	{}
314335	None	23157249	student	2016-12-19T11:01:02Z	2016-12-19T11:01:02Z	<p>Подсказка тем кто еще не решил задачу. Если у вас матрица размера 3х5 у вас должно получится матрица размера 5х3. У меня ошибка была в этом.<br></p>	0	False	None	None	False	False	False	{'vote': True}	7422	[]	['31-31-314335']	False	None	None	False	False	[]	default	None	None	None	2	4	31-314335	{}
314266	None	19607673	student	2016-12-19T08:30:57Z	2016-12-19T08:30:57Z	<p></p><pre>a = int(input())<br>b = int(input())<br>for i in range(a, b+1):<br>    n = i*(i+1)/2<br>    for j in range(a, b+1):<br>        if j%2 == 0:<br>            n -= j<br><br>print(int(n))<br></pre><br><p></p>	0	False	None	None	False	False	False	{'vote': True}	14668	[]	['31-31-314266']	False	None	None	False	False	[]	default	None	None	None	0	2	31-314266	{'text': {'ru': '<p> </ p> <pre> a = int (input ()) <br> b = int (input ()) для i в диапазоне (a, b + 1): <br> n = i * (i + 1) / 2 для j в диапазоне (a, b + 1): <br> if j% 2 == 0: <br> n - = j <br> <br> print (int (п)) <br> </ PRE> <br> <р> </ р>'}}
314227	None	20647387	student	2016-12-19T07:29:07Z	2017-03-05T13:02:43Z	<p>4 строки</p>	2	False	None	None	False	False	False	{'vote': True}	12778	[325418, 350936]	['31-31-314227']	False	None	None	False	False	[]	default	None	None	None	1	3	31-314227	{}
314232	165626	2562651	student	2016-12-19T07:37:19Z	2016-12-19T07:37:19Z	<b>@Александр_Лучихин</b> Тоже об этом подумал, но в третьем питоне уже не так красиво <pre><code>a,b,c=list(map(int, input().split())</code></pre>так что непонятно что лучше<br>	0	False	None	None	False	False	False	{'vote': True}	14670	[]	['31-31-165626']	False	None	None	False	False	[]	default	None	None	None	1	2	31-314232	{}
314173	None	18330904	student	2016-12-19T05:50:30Z	2017-12-01T16:45:10Z	<p>наконец сформировалась мысль которая периодически возникала на курсе. Впечатление такое что преподаватель считает что это кружок R - т.е. место где собрались увлеченные люди которым просто интересно заниматься творческим поиском неизвестного, когда преподаватель дает подсказки, а увлеченный студент отправляется в безвременный квест по поиску неизвестного. <br></p><p>Курс обучения по моему субъективному мнению это несколько иной подход. Преподаватель на лекции полностью раскрывает материал и дает задания для его закрепления, а не вводит новые понятия и методы их обработки подсказками на дом заданиях.</p><p>По сути: работа с циклами недостаточно покрыта на лекции. о time series вообще не слова. <br></p><p>В целом ...  читать  документацию и материалы по R я могу и самостоятельно. В чем цель лекции тогда  ?<br></p>	3	False	None	None	False	False	False	{'vote': True}	32202	[319445, 403441, 499865]	['31-31-314173']	False	None	None	False	False	[]	default	None	None	None	9	3	31-314173	{}
314115	None	1661693	student	2016-12-19T02:22:53Z	2017-08-08T09:41:32Z	"<p><a href=""https://habrahabr.ru/post/62203/"" title=""Link: https://habrahabr.ru/post/62203/"">https://habrahabr.ru/post/62203/</a><br></p><p>Для тех, кто хочет разобраться<br></p>"	1	False	None	None	False	False	False	{'vote': True}	98930	[429823]	['31-31-314115']	False	None	None	False	False	[]	default	None	None	None	14	2	31-314115	{}
314062	None	2065547	student	2016-12-18T23:08:43Z	2017-01-03T19:38:25Z	<p>Господин преподаватель! Ну сбивает чесной норот вопрос <i> <br>Скомпилировать программу на C++ для некоторой архитектуры X можно только на компьютере с архитектурой X. </i></p><p><i><b>Ведь </b></i>﻿это тоже отчасти верно. Ведь компилятор С++ преобразует в машинный код, который полностью зависит от архитектуры. <i><br></i></p>	1	False	None	None	False	False	False	{'vote': True}	44097	[321272]	['31-31-314062']	False	None	None	False	False	[]	default	None	None	None	0	2	31-314062	{}
313923	None	8865587	student	2016-12-18T19:52:51Z	2016-12-18T19:52:51Z	"<p>Норм задачка хотелось бы сказать что не стоит пренебрегать советами типа ""Функция IsPointInSquare не должна содержать инструкцию if."" ведь каждый из нас пришел сюда по своей воле а кто нет пусть поставит диз этому коменту</p>"	0	False	None	None	False	False	False	{'vote': True}	42811	[]	['31-31-313923']	False	None	None	False	False	[]	default	None	None	None	19	2	31-313923	{}
313738	None	18544125	student	2016-12-18T17:21:19Z	2017-02-14T09:46:34Z	<p>Между <b>class </b>и <b>typename </b>есть разница.</p><p><b>typename </b>используется, для подстановки простых типов (<i>char, int, long, float, double, bool</i>).</p><p>А <b>class </b>используется, для подстановки <i>пользовательских классов</i>.</p>	1	False	None	None	False	False	False	{'vote': True}	11538	[341025]	['31-31-313738']	False	None	None	True	False	[]	default	None	None	None	2	5	31-313738	{}
313707	312804	24534560	student	2016-12-18T16:48:24Z	2016-12-18T16:48:24Z	<b>@Risk_of_Storm</b> книги для лохов ИМХО<br>Я и сам могу парочку написать<br>	0	False	None	None	False	False	False	{'vote': True}	14703	[]	['31-31-312804']	False	None	None	False	False	[]	default	None	None	None	1	35	31-313707	{}
313579	285318	21659406	student	2016-12-18T13:33:47Z	2016-12-18T13:33:47Z	<p>Отличный курс. Только решая задачи можно чему-то научиться. Это ж математика, а не биология!</p>	0	False	None	None	False	False	False	{'vote': True}	125372	[]	['31-31-285318']	False	None	None	False	False	[]	default	None	None	None	1	6	31-313579	{}
